Id,Probability
218,0.0036555555555555556
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.00876505599938401
225,0.0
226,0.3219334503430866
227,0.0
228,0.05309974552623341
229,0.03733809523809524
230,0.11912905982905982
231,0.4770250071823598
232,0.01555439482635561
233,0.050659858622301074
234,0.0
235,0.0
236,0.1604628205128205
237,0.00038105582981870327
238,0.006590443989838613
239,0.0
240,0.0
241,0.0026666666666666666
242,0.0
243,0.0
244,0.0
245,0.10550643455883649
246,0.0
247,0.1264014698183912
248,0.0
249,0.0
250,0.39569675324675324
251,0.006715455082068534
252,0.4046968109719654
253,0.0
254,0.08130991768230127
255,0.0
256,0.0
257,0.007803742091242092
258,0.1933740259740259
259,0.03963809523809524
260,0.12333216652628445
261,0.0002
262,0.0
263,0.0
264,0.0
265,0.06727111384163928
266,0.0
267,0.12654523809523813
268,0.10097929215600107
269,0.6732688505938504
270,0.0
271,0.0
272,0.0
273,0.0
274,0.00046907993966817494
275,0.0
276,0.0
277,0.0
278,0.0
279,0.017330273729538433
280,0.0
281,0.26375238095238096
282,0.0013333333333333333
283,0.1581153096903097
284,0.0038503426897345903
285,0.0
286,0.0
287,0.006425222816399285
288,0.4457916666666667
289,0.04495713307290169
290,0.1209402832990905
291,0.1933833333333333
292,0.0
293,0.189653365288143
294,0.00030952380952380956
295,0.00280939186179829
296,0.0
297,0.0
298,0.0
299,0.0
300,0.03190904002911166
301,0.009833333333333333
302,0.0
303,0.0
304,0.0648506900431213
305,0.129875
306,0.002202020202020202
307,0.0
308,0.5744740551931729
309,0.09941666666666665
310,0.0
311,0.5596400240290704
312,0.0031726190476190474
313,0.3628952380952381
314,0.08624240807202875
315,0.05251380852579251
316,0.0
317,0.37725
318,0.0
319,0.03588012619357198
320,0.0008412698412698412
321,0.12684814315449683
322,0.00017647058823529413
323,0.0002222222222222222
324,0.0011916666666666666
325,0.16229841269841272
326,0.0
327,1.5151515151515151e-05
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0014444444444444444
335,0.0025
336,0.0
337,0.0
338,0.40129406610163365
339,0.00017647058823529413
340,0.010039125108547398
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.30993413689039984
348,0.07312619047619048
349,0.0
350,0.0
351,0.005469047619047619
352,0.29588403540903546
353,0.0
354,0.001172222222222222
355,0.0005666666666666666
356,0.0
357,0.604560514629924
358,0.0
359,0.0
360,0.09848825851221389
361,0.0
362,0.0005
363,0.0
364,0.0
365,0.2493720839964895
366,0.1028492978149478
367,0.0
368,0.06285939551007795
369,0.00021608891108891107
370,0.46934393939393965
371,0.019282888782096337
372,0.00014285714285714284
373,0.0
374,0.0
375,0.0
376,0.003797428423263676
377,0.005042857142857142
378,0.0
379,0.0
380,0.05962671438061256
381,0.0
382,0.0
383,0.01185
384,0.23563562826062828
385,0.002
386,0.0
387,0.04570065601437249
388,0.09010997637105145
389,0.04683491620723042
390,0.08005533833648923
391,0.0
392,0.0
393,0.0
394,0.14937513514691408
395,0.0
396,0.0
397,0.0
398,0.0017875816993464051
399,0.0
400,0.02641320751831586
401,0.0
402,0.0
403,0.0
404,0.0037205776446669597
405,0.5456666666666666
406,0.6903333333333332
407,0.0
408,0.012347727272727272
409,0.0
410,0.0
411,0.0
412,0.002267666218863788
413,0.05992018225639597
414,0.0
415,0.0
416,0.2785666666666667
417,0.0
418,0.00032704521299283337
419,0.0
420,0.05508004260189784
421,0.0
422,0.0
423,0.10969952371330118
424,0.00280939186179829
425,0.0
426,0.0
427,0.0031166666666666665
428,0.0
429,0.08017967334730769
430,0.0
431,0.12500238095238098
432,0.0
433,0.003051190476190476
434,0.0
435,0.050957534709148586
436,0.0
437,0.022792658940462403
438,0.1712878807774819
439,0.0
440,0.10013978504725439
441,0.0
442,0.0
443,0.08969285714285714
444,0.0
445,0.011
446,0.3755904761904762
447,0.0
448,0.19249529421886719
449,0.037819444444444426
450,0.0
451,0.007071031746031746
452,0.00438460276205544
453,0.2764116873331353
454,0.0
455,0.025867085692085685
456,0.0
457,0.027358692751871486
458,0.0
459,0.17565111555111562
460,0.0
461,0.0
462,0.11831516615906144
463,0.0
464,0.02728821207459331
465,0.0
466,0.0
467,0.0
468,7.692307692307693e-05
469,0.0
470,0.2565305555555557
471,0.0
472,0.0
473,0.3351666666666666
474,0.0013452380952380953
475,0.0
476,0.0
477,0.01586360183292792
478,0.0
479,0.015099999999999999
480,0.014685695539050256
481,0.03185891042647055
482,0.003797428423263676
483,0.11086172161172156
484,0.0
485,0.0037275452131359465
486,0.0985
487,0.04588726334556804
488,0.068475330759191
489,0.16056666666666666
490,7.142857142857142e-05
491,0.0
492,0.11442789324109025
493,0.24219942279942283
494,0.0
495,0.13745000000000002
496,0.01802394435312988
497,0.018007492321662478
498,0.0
499,0.013
500,0.0
501,0.004
502,0.0
503,0.0
504,0.014266666666666669
505,0.0
506,0.18239862914862914
507,0.0727981158274159
508,0.007061155187672577
509,0.0
510,0.0
511,0.0
512,0.18441666666666667
513,0.0
514,0.00015
515,0.0
516,0.6307166666666667
517,0.0
518,0.14082491397491415
519,0.0
520,0.0
521,0.001
522,0.0
523,0.1989573135594086
524,0.005271500721500722
525,0.0
526,0.3739166666666666
527,0.25055376122415635
528,0.0
529,0.20646666666666671
530,0.0
531,0.0
532,0.005964986342079545
533,0.007580450513538748
534,0.0072219137564307565
535,0.0
536,0.0
537,0.0
538,0.009916787744419321
539,0.0
540,0.0
541,0.0037202380952380955
542,0.0
543,0.0017078042328042328
544,0.19249529421886719
545,0.0
546,0.0
547,0.03093368157952164
548,0.624
549,0.00280939186179829
550,0.03961904761904762
551,0.33259990842490844
552,0.073
553,0.06648576929113299
554,0.0
555,0.07458333333333335
556,0.014320670995670994
557,0.024087726457234417
558,0.0
559,0.08441371690109789
560,0.005616666666666667
561,0.0
562,0.09834650148183445
563,0.05415
564,0.0
565,0.0
566,0.0
567,0.0
568,0.022269985735828175
569,0.43
570,0.04990642965663936
571,0.05566666666666666
572,0.126356329678234
573,0.0
574,0.026199999999999998
575,0.0
576,0.0
577,0.08181401242395277
578,0.0
579,0.19217031024531006
580,0.026084534067071785
581,0.0
582,0.05684230041184686
583,0.0
584,0.10167177665946203
585,0.0
586,0.0
587,0.0
588,0.05840688624469584
589,0.0
590,0.000721523500230594
591,0.17687571646646955
592,0.0
593,0.0
594,0.0
595,0.39989215431111674
596,4.7619047619047614e-05
597,0.014431660178008284
598,0.0
599,0.0002727272727272727
600,0.00011571428571428571
601,0.0
602,0.027399999999999997
603,0.0
604,0.0
605,0.08017967334730769
606,0.0
607,0.184
608,0.0
609,0.3766921603801517
610,0.0036666666666666666
611,0.0
612,0.006590443989838613
613,0.0
614,0.0005333333333333334
615,0.0
616,0.0
617,0.03441025489423203
618,0.0
619,0.0
620,0.3166170634920631
621,0.0
622,0.0013333333333333333
623,0.0
624,0.023935753243548363
625,0.0
626,0.5026666666666666
627,0.19746027393658952
628,0.0
629,0.0
630,0.0
631,0.0
632,0.03520142083349102
633,0.0072219137564307565
634,0.008081418070233859
635,0.10106666666666667
636,0.0
637,0.0
638,0.0
639,0.6871257575757576
640,0.0
641,0.0
642,0.25399425576143964
643,0.04264523809523809
644,0.3232166666666667
645,0.10252218575198488
646,0.14211522229279128
647,0.0
648,0.04636031746031747
649,0.0
650,0.0006977124183006535
651,0.30886137599324276
652,0.0011666666666666668
653,0.18232727191613834
654,0.3974102253429747
655,0.0
656,0.00326439393939394
657,0.0
658,0.0
659,0.19195759381769317
660,0.18310221640012117
661,0.04410094224604547
662,0.11943174603174603
663,0.1455753833584717
664,0.6753333333333333
665,0.31134642857142847
666,0.0
667,0.024087726457234417
668,0.04123142808278536
669,0.5589
670,0.0
671,0.0
672,0.08829488949582574
673,0.0
674,0.01586360183292792
675,0.45662692307692293
676,0.6655982623053267
677,0.00025
678,0.0
679,0.06627063492063492
680,0.09003253968253966
681,0.029666666666666668
682,0.0003833333333333333
683,0.007793609022556391
684,0.005869879395219279
685,0.01278980676433684
686,0.0
687,0.0
688,0.0
689,0.1544477208493179
690,0.022060992881674686
691,0.009033333333333332
692,0.04733333333333334
693,0.03473110839896504
694,0.0003333333333333333
695,0.05620396825396827
696,0.0
697,9.862442404062825e-05
698,0.17449280874746412
699,0.3612253968253968
700,0.0
701,0.0
702,0.021916666666666668
703,0.1860004773004773
704,0.6143307692307691
705,0.002237105646618031
706,0.0
707,0.0
708,0.0
709,0.0
710,0.007244130011069975
711,0.0
712,0.2917501061030472
713,0.0
714,0.0
715,0.0
716,0.281
717,0.0
718,0.03093368157952164
719,0.0
720,0.0
721,0.0
722,0.030672493218033295
723,0.01582260524062617
724,0.0
725,0.0
726,0.0
727,0.0003333333333333333
728,0.0015
729,0.13253442538129523
730,0.37340119047619047
731,0.0
732,0.0003111111111111111
733,0.0
734,0.0026
735,0.0087
736,0.03384561797848747
737,0.022370238095238085
738,0.0211080850522027
739,0.0034597254053136406
740,0.0
741,0.0
742,0.03520142083349102
743,0.06254740646260933
744,0.02814959829665061
745,0.0
746,0.0896008742590402
747,0.0
748,0.03069506543078524
749,0.0003523809523809523
750,0.14869575702075724
751,0.37398333333333333
752,0.0
753,0.027744064128121994
754,0.0
755,0.06602738095238096
756,0.0
757,0.03384561797848747
758,0.16701135124653144
759,0.0
760,0.0
761,0.0
762,0.17449280874746412
763,0.11172166444666447
764,0.02265822405260835
765,0.0
766,0.04123142808278536
767,0.0
768,0.0996853223128701
769,0.0
770,0.1209402832990905
771,0.001
772,0.03291666666666666
773,0.052487842712842736
774,0.015914573542362434
775,0.021099999999999997
776,0.0
777,0.33561919191919176
778,0.0
779,0.0011
780,0.3955408685513146
781,0.11288333333333332
782,0.0
783,0.0
784,0.04520396825396824
785,0.0
786,0.07735823963276098
787,0.00125
788,0.0
789,0.15783333333333333
790,0.39873492063492016
791,0.0
792,0.500647619047619
793,0.02920945151525151
794,0.00025
795,0.7400277777777777
796,0.0
797,0.12684814315449683
798,0.312593065998329
799,0.15798571428571426
800,0.0
801,0.0
802,0.022076008936289946
803,0.038088384247738805
804,0.0
805,0.34123333333333333
806,0.0
807,0.0
808,0.034481336799614834
809,0.09660565442469497
810,0.008222222222222221
811,0.0032333333333333333
812,0.0
813,0.10238975716835651
814,0.0
815,9.090909090909092e-05
816,0.0038773809523809525
817,0.0
818,0.0
819,0.0
820,0.003328571428571428
821,0.0
822,0.3010833333333333
823,0.0
824,0.03868762492614511
825,0.0
826,0.0
827,0.0
828,0.0
829,0.000717074592074592
830,0.010638562995510985
831,0.045
832,0.0
833,0.3195995171495167
834,0.0
835,0.028661571320297955
836,0.0009031472447251825
837,0.0028
838,0.016908532840221105
839,0.031119083694083675
840,0.7143576784326784
841,0.06118459051750627
842,0.015216666666666667
843,0.12677234338159293
844,0.10389258511507647
845,0.48174285714285714
846,0.7765416666666666
847,0.0016428571428571427
848,0.0
849,0.02177891034404192
850,0.004951204187968894
851,0.016039272931352582
852,0.0
853,0.19833293650793643
854,0.02970014627006643
855,0.0
856,0.3182198412698411
857,0.05721607072359909
858,0.06865645630121099
859,0.0037275452131359465
860,0.08532342273739367
861,0.19872325452325448
862,0.0
863,0.0
864,0.0012721461828878711
865,0.0
866,0.0
867,0.0
868,0.10347824372994904
869,0.001
870,0.0
871,8.695652173913043e-05
872,0.0024216791979949875
873,0.0
874,0.004494801059182038
875,0.0
876,0.0
877,0.0
878,0.16964124209124198
879,0.01624020162544444
880,0.0010222222222222221
881,0.013134037905930334
882,0.0
883,0.033833333333333326
884,0.0008333333333333333
885,0.0
886,0.0
887,0.17525
888,0.5359944444444444
889,0.0
890,0.10781962481962482
891,0.0
892,0.0
893,0.5646813492063492
894,0.6663333333333333
895,0.06574490673154322
896,0.017020094767261372
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.019028274389719407
903,0.0
904,0.0
905,0.0
906,0.031857539682539675
907,0.05461904761904762
908,0.25610000000000005
909,0.06436428571428571
910,0.0
911,0.10979945494803015
912,0.23171845217476045
913,0.0
914,0.0
915,0.026575952728780935
916,0.016908532840221105
917,0.017020094767261372
918,0.0
919,0.0
920,0.016320011433102122
921,0.13098670022787706
922,0.0
923,0.02625
924,0.0
925,0.0
926,0.0003333333333333333
927,0.023006820956820953
928,0.07637580632567242
929,0.0
930,0.17863333333333334
931,0.2565
932,0.008658765634505466
933,0.017020094767261372
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.03948773448773449
940,0.0
941,0.0920036206687938
942,0.0037275452131359465
943,0.05924722222222222
944,0.18914277666777668
945,0.0
946,0.0
947,0.12939813354865615
948,0.0005317460317460317
949,0.0018986846486846488
950,0.014985138899756589
951,0.0
952,0.1028492978149478
953,0.05291781024766175
954,0.0
955,0.0009
956,0.05558648018648018
957,0.0003333333333333333
958,0.0
959,0.0
960,0.03550567003620098
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0064285714285714285
966,0.0
967,0.029766666666666663
968,0.0058
969,0.15765913704307524
970,0.2867218253968253
971,0.0
972,0.37961190476190476
973,4.545454545454546e-05
974,0.07115882869721508
975,0.0
976,0.0002857142857142857
977,0.11139164042441942
978,0.03633769841269841
979,0.0
980,0.693
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.10512499999999998
987,0.0
988,0.00025396825396825396
989,0.0
990,0.0
991,0.0
992,0.0037205776446669597
993,0.0
994,0.15046886339494728
995,0.0
996,0.06756666666666666
997,0.09055756578947369
998,6.25e-05
999,0.0
1000,0.0
1001,0.0037275452131359465
1002,0.0
1003,0.00125
1004,0.0
1005,0.05656837638318734
1006,0.0025284406070120355
1007,0.021516666666666667
1008,0.03966415237741774
1009,0.0
1010,9.090909090909092e-05
1011,0.005620866633366631
1012,0.00035
1013,0.0
1014,0.08017967334730769
1015,0.0
1016,0.13206666666666667
1017,0.0038503426897345903
1018,0.4898499999999999
1019,0.0006306128512010864
1020,0.0
1021,0.021579032509207344
1022,0.12838333333333332
1023,0.0
1024,0.19796190476190478
1025,0.052919233386542516
1026,0.00554951714951715
1027,0.08926443783684537
1028,0.033053118377409374
1029,0.0
1030,0.005199335334476843
1031,0.0
1032,0.11202051282051283
1033,0.05805546598235768
1034,0.0
1035,0.0
1036,0.12810036491286525
1037,0.005892857142857142
1038,0.0
1039,0.0
1040,0.0
1041,0.0030599765773678816
1042,0.31416071428571435
1043,0.010039125108547398
1044,0.0
1045,0.005
1046,0.0
1047,0.010039125108547398
1048,0.0
1049,0.0
1050,0.0
1051,0.10862652479959008
1052,0.0
1053,0.08133611111111111
1054,0.0
1055,0.0011102564102564102
1056,0.0
1057,0.0
1058,0.017020094767261372
1059,0.0920036206687938
1060,0.03608565796440481
1061,0.0025714285714285717
1062,0.045627804664708574
1063,0.0
1064,0.0
1065,0.06118459051750627
1066,0.011320238095238093
1067,0.0
1068,0.004494801059182038
1069,0.0
1070,0.0
1071,0.033053118377409374
1072,0.0005650793650793651
1073,0.4473240553306343
1074,0.0
1075,0.0
1076,0.04447965543228701
1077,0.20200470085470057
1078,0.0
1079,0.18249051586744636
1080,0.06621658465642828
1081,0.0
1082,0.00445
1083,0.0008709627790510144
1084,0.00508452380952381
1085,0.0
1086,0.011575832101215778
1087,0.046905245566586894
1088,0.014
1089,0.36191666666666666
1090,0.0
1091,0.0
1092,0.0
1093,0.001
1094,0.04126693289784041
1095,0.1022073943804431
1096,0.04123142808278536
1097,0.0
1098,0.14760244514257684
1099,0.48523275613275607
1100,0.01925334584466586
1101,0.0
1102,0.0002589285714285714
1103,0.0
1104,0.00280939186179829
1105,0.0
1106,0.0
1107,0.016908532840221105
1108,0.22607297009835708
1109,0.042119047619047605
1110,0.0
1111,0.0015691039941105375
1112,0.0
1113,0.00125
1114,0.09191089093120756
1115,0.0015059523809523808
1116,0.01438176450356646
1117,0.0
1118,0.14211522229279128
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.3169708152958155
1125,0.0
1126,0.240469156213584
1127,0.0
1128,0.20184761904761905
1129,0.013134037905930334
1130,0.032098980217656954
1131,0.0
1132,0.6143307692307691
1133,0.024726404151404143
1134,0.10408594046721066
1135,0.32568241890959215
1136,0.0
1137,0.0147650285323617
1138,0.0
1139,3.846153846153846e-05
1140,0.14041273807891486
1141,0.016908532840221105
1142,0.0
1143,0.00968598159101158
1144,0.3099333333333333
1145,0.01145952380952381
1146,0.0003333333333333333
1147,0.004214348370927319
1148,0.06568934375755335
1149,0.0
1150,0.08308356611310981
1151,0.0
1152,0.003
1153,0.0
1154,0.0
1155,0.06014157754010697
1156,0.01821513922993522
1157,0.5055518037518039
1158,0.5938454545454546
1159,0.06979089244089252
1160,0.0003333333333333333
1161,0.12048571428571432
1162,0.05121560611164559
1163,0.017710786435786434
1164,0.0
1165,0.03266666666666667
1166,0.0010333333333333332
1167,0.6143307692307691
1168,0.014577447861021976
1169,0.0
1170,0.04177828096229793
1171,0.7643809523809522
1172,0.0
1173,0.000125
1174,0.45039473581973577
1175,0.08691666666666667
1176,0.3244166666666668
1177,0.5744740551931729
1178,0.25498086855954494
1179,0.00475
1180,0.10328502290594933
1181,0.3999333333333333
1182,0.0030909090909090908
1183,0.48999271700521624
1184,0.6498957009398876
1185,0.0
1186,0.0048190476190476195
1187,0.0
1188,0.6378484126984126
1189,0.15425507722109202
1190,0.0
1191,0.45799999999999996
1192,0.0
1193,0.47278214285714293
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0005932624807776241
1201,0.006715455082068534
1202,0.0
1203,0.0
1204,0.0
1205,0.0034479369976428797
1206,0.0
1207,0.4012547619047619
1208,0.0
1209,0.0006666666666666666
1210,0.0
1211,0.0015928571428571428
1212,0.33595588300588286
1213,0.0
1214,0.0037205776446669597
1215,0.5961500000000001
1216,0.0010055916305916307
1217,0.01
1218,0.0
1219,0.11954213564213566
1220,0.0
1221,0.08026724430540219
1222,0.016814572464572467
1223,0.15813144355644368
1224,0.0
1225,0.0
1226,0.03351529051790978
1227,0.0
1228,0.0034833333333333335
1229,0.498443901792577
1230,0.8032158547283381
1231,0.0004740896358543417
1232,0.045121428571428576
1233,0.0
1234,0.6513571428571429
1235,0.6524
1236,0.0
1237,0.23214896619084074
1238,0.46751666666666664
1239,0.1947839087512079
1240,0.05294373336857948
1241,0.006590443989838613
1242,0.004666666666666667
1243,0.0
1244,0.0
1245,0.03373729104629975
1246,0.28725
1247,0.0
1248,0.0
1249,0.2626601449275361
1250,0.0
1251,0.4790145826395827
1252,0.0692452380952381
1253,0.00018181818181818183
1254,0.0
1255,0.000125
1256,0.0224
1257,0.00025
1258,0.0077828504828504836
1259,0.0
1260,0.2055
1261,0.0
1262,0.09522503607503609
1263,0.12529072594072607
1264,0.03805636512180631
1265,0.0
1266,0.021078908538179633
1267,0.00032840909090909085
1268,0.0
1269,0.0
1270,0.0
1271,0.01472018551700043
1272,0.25451847041847037
1273,0.198
1274,0.018567400182489455
1275,0.11288333333333332
1276,0.4915575396825397
1277,0.00010846560846560846
1278,0.013383333333333334
1279,0.0
1280,0.0
1281,0.06740714285714286
1282,0.0
1283,0.056730952380952396
1284,0.07324007936507938
1285,0.027823057002501782
1286,0.0
1287,0.0002
1288,0.016904761904761905
1289,0.0
1290,0.004575
1291,0.0
1292,0.2764116873331353
1293,0.0
1294,0.4752130952380952
1295,0.0
1296,0.0003305781463047305
1297,0.009714486314384959
1298,0.0
1299,0.0
1300,0.0920036206687938
1301,0.0
1302,0.0
1303,0.15325
1304,0.10608470933407382
1305,0.0
1306,0.02900436067922036
1307,0.1297329237090698
1308,0.0
1309,0.0028928571428571423
1310,0.05576666666666667
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.30121634199134184
1318,0.0
1319,0.0
1320,0.058359833578979
1321,0.00280939186179829
1322,0.10313333333333334
1323,0.068475330759191
1324,0.0
1325,0.07315059838588775
1326,0.0
1327,0.0
1328,0.0
1329,0.041166666666666664
1330,0.028507972582972576
1331,0.004
1332,0.006590443989838613
1333,0.0
1334,0.035086512503560846
1335,0.04647610538677777
1336,0.16106684306835267
1337,0.0
1338,0.19469166666666665
1339,0.0988
1340,0.31322976190476176
1341,0.003540674603174603
1342,0.0
1343,0.0
1344,0.00036666666666666667
1345,0.0008333333333333333
1346,0.0
1347,0.04176148138640445
1348,0.12684814315449683
1349,0.2128994815724287
1350,0.0
1351,0.10982792195334792
1352,0.02503333333333333
1353,0.0
1354,0.0
1355,0.0
1356,0.06333329098947084
1357,0.022792658940462403
1358,0.0
1359,0.0
1360,0.0
1361,0.1628381216006215
1362,0.0
1363,0.01472018551700043
1364,0.0
1365,0.06617411613223716
1366,0.0
1367,0.0
1368,0.0700452380952381
1369,0.23072702575202575
1370,0.0
1371,0.008486635586635587
1372,0.033053118377409374
1373,0.001
1374,0.038733333333333335
1375,0.0
1376,0.12380292850424462
1377,0.3260666666666667
1378,0.1482152712483595
1379,0.0
1380,0.0037275452131359465
1381,0.08875
1382,0.027316666666666666
1383,0.00045
1384,0.0
1385,0.0
1386,0.0
1387,0.032098980217656954
1388,0.13116666666666668
1389,0.0015277777777777776
1390,0.04588726334556804
1391,0.0
1392,0.0
1393,0.041442554137555834
1394,0.02695502571754086
1395,0.009504875679875678
1396,0.0
1397,0.024
1398,0.0012234126984126984
1399,0.0635274891774892
1400,0.072
1401,0.06799700022200021
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0026321608946608946
1408,0.09191089093120756
1409,0.0
1410,0.1037475682985748
1411,0.0
1412,0.0011122627372627373
1413,0.0
1414,0.01438176450356646
1415,0.0
1416,0.0
1417,0.06365079365079368
1418,0.0
1419,0.5446499999999999
1420,0.039629171568376406
1421,0.016039272931352582
1422,0.17687571646646955
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0002
1428,0.0
1429,0.02461886630979837
1430,0.0
1431,0.009176190476190475
1432,0.0
1433,0.031366400266400266
1434,0.004494801059182038
1435,0.0025666666666666667
1436,0.6400857142857144
1437,0.001
1438,0.010805930646138502
1439,0.0002
1440,0.4046565932433578
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.3486651515151515
1447,0.11169828045621422
1448,0.0
1449,0.0038503426897345903
1450,0.0
1451,0.14243333333333333
1452,0.0007916666666666666
1453,0.001
1454,0.04984778925868518
1455,0.10472696056523485
1456,0.19033333333333333
1457,0.0
1458,0.0
1459,0.014577447861021976
1460,0.0010909090909090907
1461,0.02236868233956427
1462,0.015749766267405253
1463,0.019832090801218623
1464,0.0
1465,0.042
1466,0.0001111111111111111
1467,0.038088384247738805
1468,0.006590443989838613
1469,0.19619999999999999
1470,0.0
1471,0.15908333333333333
1472,0.020983333333333333
1473,0.01892343778094527
1474,0.0
1475,0.37351190476190477
1476,0.10608470933407382
1477,0.09029222061478281
1478,0.0
1479,0.0016857142857142856
1480,0.05268385131038889
1481,0.0
1482,0.028
1483,0.0038503426897345903
1484,0.0
1485,0.5525531746031748
1486,0.24913488178488188
1487,0.0
1488,7.692307692307693e-05
1489,0.04026260185213317
1490,0.0
1491,0.2428377705627704
1492,0.041188045288045295
1493,0.00014285714285714284
1494,0.008344083694083694
1495,0.3904857142857143
1496,0.0
1497,0.0
1498,0.14396466211134792
1499,0.016908532840221105
1500,0.0
1501,0.0016170329670329672
1502,0.0077
1503,0.06715821873145911
1504,0.08768768992445466
1505,0.0
1506,0.05886666666666666
1507,0.0
1508,0.0
1509,0.00425
1510,0.0
1511,0.0
1512,0.006666666666666667
1513,0.0
1514,0.008666666666666666
1515,0.0
1516,0.0
1517,0.4445373589483156
1518,0.23039358974358953
1519,0.0019444444444444444
1520,0.289135436050877
1521,0.002
1522,0.0
1523,0.0039205627705627705
1524,0.0
1525,0.0
1526,0.2416243339993339
1527,0.002411251442115919
1528,0.019666666666666666
1529,0.006715455082068534
1530,0.0
